ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID,Latitude,Longitude
42024,Valentine Public School,Valentine,NSW,2280,Primary,Gov,Open,Major Cities,42024,48955,-33.0091,151.643
44840,Valkstone Primary School,Bentleigh East,VIC,3165,Primary,Gov,Open,Major Cities,44840,49068,-37.9146,145.057
46685,Valkyrie State School,Valkyrie,QLD,4742,Primary,Gov,Open,Remote,46685,52946,-22.0595,148.58
52438,Valley Hope School,Townsend,NSW,2463,Special,Non-Gov,Open,Inner Regional,52438,80013,-29.4618,153.218
42051,Valley View Public School,Wyoming,NSW,2250,Primary,Gov,Open,Major Cities,42051,48689,-33.4002,151.362
49621,Valley View Secondary School,Para Vista,SA,5093,Secondary,Gov,Open,Major Cities,49621,47070,-34.8343,138.657
41713,Vardys Road Public School,Seven Hills,NSW,2147,Primary,Gov,Open,Major Cities,41713,47826,-33.7571,150.943
47259,Varsity College,Varsity Lakes,QLD,4227,Combined,Gov,Open,Major Cities,47259,57181,-28.0883,153.41
48525,Vasse Primary School,Vasse,WA,6280,Primary,Gov,Open,Inner Regional,48525,52506,-33.6792,115.249
41057,Vaucluse Public School,Vaucluse,NSW,2030,Primary,Gov,Open,Major Cities,41057,45310,-33.8505,151.281
46922,Veresdale Scrub State School,Veresdale Scrub,QLD,4285,Primary,Gov,Open,Inner Regional,46922,51654,-27.9217,153.018
52616,Verity Christian College,Griffith,NSW,2680,Combined,Non-Gov,Open,Outer Regional,52616,85261,-34.30041,146.03338
44179,Vermont Primary School,Vermont,VIC,3133,Primary,Gov,Open,Major Cities,44179,48407,-37.8377,145.194
45479,Vermont Secondary College,Vermont,VIC,3133,Secondary,Gov,Open,Major Cities,45479,48406,-37.8429,145.2
44975,Vermont South Special School,Vermont South,VIC,3133,Special,Gov,Open,Major Cities,44975,56420,-37.8511,145.181
45052,Verney Road School,Shepparton,VIC,3632,Special,Gov,Open,Inner Regional,45052,57497,-36.3674,145.415
40711,Verona School,Fairfield East,NSW,2165,Special,Gov,Open,Major Cities,40711,57888,-33.8682,150.971
49481,Victor Harbor High School,Victor Harbor,SA,5211,Secondary,Gov,Open,Inner Regional,49481,47234,-35.5561,138.611
49328,Victor Harbor Primary School,Victor Harbor,SA,5211,Primary,Gov,Open,Inner Regional,49328,47235,-35.5414,138.625
51458,Victoria Avenue Public School,Concord West,NSW,2138,Primary,Gov,Open,Major Cities,51458,70234,-33.8477,151.083
49039,Victoria Park Christian School,Victoria Park,WA,6100,Primary,Non-Gov,Open,Major Cities,49039,40237,-31.9712,115.889
48526,Victoria Park Primary School,Victoria Park,WA,6100,Primary,Gov,Open,Major Cities,48526,49844,-31.9712,115.892
47282,Victoria Park State School,East Mackay,QLD,4740,Primary,Gov,Open,Inner Regional,47282,52948,-21.1481,149.194
46823,Victoria Plantation State School,Victoria Plantation,QLD,4850,Primary,Gov,Open,Outer Regional,46823,53083,-18.6472,146.201
46578,Victoria Point State High School,Victoria Point,QLD,4165,Secondary,Gov,Open,Major Cities,46578,56444,-27.5956,153.288
47166,Victoria Point State School,Victoria Point,QLD,4165,Primary,Gov,Open,Major Cities,47166,51356,-27.5838,153.296
44996,Victoria Road Primary School,Lilydale,VIC,3140,Primary,Gov,Open,Major Cities,44996,45416,-37.7552,145.336
45621,Victoria University Secondary College,St Albans,VIC,3021,Secondary,Gov,Open,Major Cities,45621,68798,-37.75867,144.76619
51477,Victoria University Secondary College-Cairnlea Campus,Cairnlea,VIC,3023,Secondary,Gov,Open,Major Cities,45621,,-37.7551,144.795
45622,Victoria University Secondary College-Deer Park Campus,Deer Park,VIC,3023,Secondary,Gov,Open,Major Cities,45621,28799,-37.7589,144.767
44652,Victorian College For The Deaf,Melbourne,VIC,3000,Special,Gov,Open,Major Cities,44652,47528,-37.8498,144.982
45344,Victorian College Of The Arts Secondary School,Southbank,VIC,3006,Secondary,Gov,Open,Major Cities,45344,54862,-37.8282,144.965
52117,Victorian School Of Languages,Thornbury,VIC,3071,Combined,Gov,Open,Major Cities,52117,56426,-37.7621,145.026
46327,Victory Christian College,Kennington,VIC,3550,Combined,Non-Gov,Open,Inner Regional,46327,55347,-36.7826,144.313
48101,Victory College,Gympie,QLD,4570,Combined,Non-Gov,Open,Inner Regional,48101,42545,-26.163,152.663
46323,Victory Lutheran College,West Wodonga,VIC,3690,Combined,Non-Gov,Open,Inner Regional,46323,55322,-36.1168,146.846
47346,Vienna Woods State School,Alexandra Hills,QLD,4161,Primary,Gov,Open,Major Cities,47346,45491,-27.5277,153.23
45550,Viewbank College,Viewbank,VIC,3084,Secondary,Gov,Open,Major Cities,45550,55527,-37.7412,145.087
44892,Viewbank Primary School,Viewbank,VIC,3084,Primary,Gov,Open,Major Cities,44892,48120,-37.7347,145.09
43413,Villa Maria Catholic Primary School,Hunters Hill,NSW,2110,Primary,Non-Gov,Open,Major Cities,43413,42036,-33.8301,151.14
52861,Village High School,Wonthaggi,VIC,3992,Secondary,Non-Gov,Open,Inner Regional,52861,86560,-38.52922,145.55882
46270,Village School,Croydon North,VIC,3136,Primary,Non-Gov,Open,Major Cities,46270,43429,-37.7637,145.294
47858,Villanova College,Coorparoo,QLD,4151,Combined,Non-Gov,Open,Major Cities,47858,57251,-27.4965,153.052
41440,Villawood East Public School,Villawood,NSW,2163,Primary,Gov,Open,Major Cities,41440,48151,-33.8902,150.986
41453,Villawood North Public School,Fairfield East,NSW,2165,Primary,Gov,Open,Major Cities,41453,48160,-33.8771,150.972
46959,Vincent State School,Vincent,QLD,4814,Primary,Gov,Open,Outer Regional,46959,53027,-19.2866,146.764
42937,Vincentia High School,Vincentia,NSW,2540,Secondary,Gov,Open,Inner Regional,42937,54663,-35.0777,150.663
42889,Vincentia Public School,Vincentia,NSW,2540,Primary,Gov,Open,Inner Regional,42889,55116,-35.0734,150.67
49879,Vineyard Lutheran School,Clare,SA,5453,Primary,Non-Gov,Open,Inner Regional,49879,57267,-33.8495,138.62
41674,Vineyard Public School,Vineyard,NSW,2765,Primary,Gov,Open,Major Cities,41674,50787,-33.6474,150.858
49329,Virginia Primary School,Virginia,SA,5120,Primary,Gov,Open,Inner Regional,49329,47162,-34.6647,138.556
47223,Virginia State School,Virginia,QLD,4014,Primary,Gov,Open,Major Cities,47223,51142,-27.3835,153.062
45322,Virtual School Victoria,Thornbury,VIC,3071,Combined,Gov,Open,Major Cities,45322,56379,-37.762,145.026
43826,Vistara Primary School,Richmond Hill,NSW,2480,Primary,Non-Gov,Open,Inner Regional,43826,46738,-28.7836,153.34
45201,Waaia Yalca South Primary School,Waaia,VIC,3637,Primary,Gov,Open,Inner Regional,45201,51486,-36.0515,145.329
42103,Wadalba Community School,Wadalba,NSW,2259,Combined,Gov,Open,Major Cities,42103,56643,-33.2648,151.467
48619,Waddington Primary School,Koondoola,WA,6064,Primary,Gov,Open,Major Cities,48619,49210,-31.8438,115.868
48040,Wadja Wadja High School,Woorabinda,QLD,4713,Secondary,Non-Gov,Open,Remote,48040,53632,-24.1297,149.458
50047,Wagaman Primary School,Wagaman,NT,810,Primary,Gov,Open,Outer Regional,50047,47979,-12.3796,130.885
43774,Wagga Wagga Christian College,Wagga Wagga,NSW,2650,Combined,Non-Gov,Open,Inner Regional,43774,53391,-35.1344,147.389
42692,Wagga Wagga High School,Wagga Wagga,NSW,2650,Secondary,Gov,Open,Inner Regional,42692,50490,-35.1244,147.364
42635,Wagga Wagga Public School,Wagga Wagga,NSW,2650,Primary,Gov,Open,Inner Regional,42635,50492,-35.1078,147.366
48645,Waggrakine Primary School,Waggrakine,WA,6530,Primary,Gov,Open,Outer Regional,48645,52663,-28.7189,114.638
48199,Wagin District High School,Wagin,WA,6315,Combined,Gov,Open,Outer Regional,48199,52520,-33.3115,117.343
44115,Wahgunyah Primary School,Wahgunyah,VIC,3687,Primary,Gov,Open,Inner Regional,44115,51603,-36.0137,146.398
44007,Wahroonga Adventist School,Wahroonga,NSW,2076,Combined,Non-Gov,Open,Major Cities,44007,77695,-33.7367,151.1
41253,Wahroonga Public School,Wahroonga,NSW,2076,Primary,Gov,Open,Major Cities,41253,44923,-33.7156,151.128
49482,Waikerie High School,Waikerie,SA,5330,Secondary,Gov,Open,Outer Regional,49482,47331,-34.1846,139.973
49837,Waikerie Lutheran Primary School,Waikerie,SA,5330,Primary,Non-Gov,Open,Outer Regional,49837,42613,-34.1864,139.989
49330,Waikerie Primary School,Waikerie,SA,5330,Primary,Gov,Open,Outer Regional,49330,47332,-34.1811,139.981
48758,Waikiki Primary School,Waikiki,WA,6169,Primary,Gov,Open,Major Cities,48758,57858,-32.3194,115.763
40107,Waimea Heights Primary School,Sandy Bay,TAS,7005,Primary,Gov,Open,Inner Regional,40107,48066,-42.9089,147.337
41125,Wairoa School,Bondi Beach,NSW,2026,Special,Gov,Open,Major Cities,41125,56291,-33.8866,151.278
41244,Waitara Public School,Wahroonga,NSW,2076,Primary,Gov,Open,Major Cities,41244,47668,-33.7079,151.112
40710,Wakefield School,Wakefield,NSW,2278,Special,Gov,Open,Major Cities,40710,57887,-32.9567,151.564
41294,Wakehurst Public School,Belrose,NSW,2085,Primary,Gov,Open,Major Cities,41294,47680,-33.7394,151.218
42638,Wakool Burraboi Public School,Wakool,NSW,2710,Primary,Gov,Open,Outer Regional,42638,50630,-35.4663,144.393
42639,Walbundrie Public School,Walla Walla,NSW,2642,Primary,Gov,Open,Outer Regional,42639,50457,-35.6874,146.726
42481,Walcha Central School,Walcha,NSW,2354,Combined,Gov,Open,Outer Regional,42481,46439,-30.9818,151.604
44564,Wales Street Primary School,Thornbury,VIC,3071,Primary,Gov,Open,Major Cities,44564,56427,-37.7615,145.009
49816,Walford Anglican School for Girls,Hyde Park,SA,5061,Combined,Non-Gov,Open,Major Cities,49816,40401,-34.9577,138.608
43119,Walgett Community College - High School,Walgett,NSW,2832,Secondary,Gov,Open,Remote,43119,46411,-30.0271,148.119
43046,Walgett Community College - Primary School,Walgett,NSW,2832,Primary,Gov,Open,Remote,43046,51057,-30.0203,148.116
42482,Walhallow Public School,Caroona,NSW,2343,Primary,Gov,Open,Outer Regional,42482,49366,-31.3951,150.426
46881,Walkamin State School,Walkamin,QLD,4872,Primary,Gov,Open,Outer Regional,46881,53148,-17.1282,145.427
48528,Walkaway Primary School,Walkaway,WA,6528,Primary,Gov,Open,Outer Regional,48528,52650,-28.9397,114.799
46651,Walkerston State School,Walkerston,QLD,4751,Primary,Gov,Open,Outer Regional,46651,52975,-21.1591,149.065
46771,Walkervale State School,Walkervale,QLD,4670,Primary,Gov,Open,Inner Regional,46771,54447,-24.8852,152.36
49331,Walkerville Primary School,Walkerville,SA,5081,Primary,Gov,Open,Major Cities,49331,47036,-34.8952,138.613
42640,Walla Walla Public School,Walla Walla,NSW,2659,Primary,Gov,Open,Inner Regional,42640,50512,-35.758,146.901
42483,Wallabadah Public School,Wallabadah,NSW,2343,Primary,Gov,Open,Outer Regional,42483,49367,-31.541,150.828
50127,Wallace Rockhole School,Wallace Rockhole,NT,872,Combined,Gov,Open,Very Remote,50127,56576,-24.1233,133.085
41675,Wallacia Public School,Wallacia,NSW,2745,Primary,Gov,Open,Major Cities,41675,50721,-33.8627,150.642
44121,Wallan Primary School,Wallan,VIC,3756,Primary,Gov,Open,Major Cities,44121,51507,-37.4119,144.975
45532,Wallan Secondary College,Wallan,VIC,3756,Secondary,Gov,Open,Major Cities,45532,66627,-37.4194,144.98
46715,Wallangarra State School,Wallangarra,QLD,4383,Primary,Gov,Open,Outer Regional,46715,51986,-28.9185,151.931
44995,Wallarano Primary School,Noble Park,VIC,3174,Primary,Gov,Open,Major Cities,44995,54880,-37.9797,145.171
49333,Wallaroo Mines Primary School,Kadina,SA,5554,Primary,Gov,Open,Outer Regional,49333,47442,-33.9659,137.699
49332,Wallaroo Primary School,Wallaroo,SA,5556,Primary,Gov,Open,Outer Regional,49332,47444,-33.9327,137.624
45082,Wallaroo Primary School,Hastings,VIC,3915,Primary,Gov,Open,Major Cities,45082,55922,-38.2983,145.173
47059,Wallaville State School,Wallaville,QLD,4671,Primary,Gov,Open,Outer Regional,47059,52803,-25.0731,151.997
42641,Wallendbeen Public School,Wallendbeen,NSW,2588,Primary,Gov,Open,Inner Regional,42641,50288,-34.5252,148.159
43047,Wallerawang Public School,Wallerawang,NSW,2845,Primary,Gov,Open,Inner Regional,43047,51068,-33.4187,150.071
44591,Wallington Primary School,Wallington,VIC,3222,Primary,Gov,Open,Inner Regional,44591,49591,-38.2178,144.507
48571,Walliston Primary School,Walliston,WA,6076,Primary,Gov,Open,Major Cities,48571,49832,-31.9992,116.07
46606,Walloon State School,Walloon,QLD,4306,Primary,Gov,Open,Major Cities,46606,51762,-27.6057,152.663
41979,Wallsend Public School,Wallsend,NSW,2287,Primary,Gov,Open,Major Cities,41979,49030,-32.9081,151.672
41994,Wallsend South Public School,Wallsend,NSW,2287,Primary,Gov,Open,Major Cities,41994,49032,-32.9201,151.675
46540,Wallumbilla State School,Wallumbilla,QLD,4428,Combined,Gov,Open,Remote,46540,52203,-26.5841,149.186
48529,Walpole Primary School,Walpole,WA,6398,Primary,Gov,Open,Outer Regional,48529,52574,-34.9785,116.729
41719,Walters Road Public School,Blacktown,NSW,2148,Primary,Gov,Open,Major Cities,41719,55108,-33.7848,150.892
50128,Walungurru School,Kintore,NT,872,Combined,Gov,Open,Very Remote,50128,56577,-23.2771,129.388
44512,Walwa Primary School,Walwa,VIC,3709,Primary,Gov,Open,Outer Regional,44512,51678,-35.9642,147.732
40759,Wambangalang Environmental Education Centre,Dubbo,NSW,2830,Special,Gov,Open,Outer Regional,40759,64091,-32.488,148.555
42056,Wamberal Public School,Wamberal,NSW,2260,Primary,Gov,Open,Major Cities,42056,48724,-33.4122,151.448
42642,Wamoon Public School,Leeton,NSW,2705,Primary,Gov,Open,Outer Regional,42642,50617,-34.5253,146.331
47241,Wamuran State School,Wamuran,QLD,4512,Primary,Gov,Open,Major Cities,47241,52296,-27.0407,152.862
43048,Wanaaring Public School,Wanaaring,NSW,2840,Primary,Gov,Open,Very Remote,43048,51064,-29.7056,144.145
48709,Wananami Remote Community School,Derby,WA,6728,Combined,Gov,Open,Very Remote,48709,55276,-16.718,125.931
49557,Wandana Primary School,Gilles Plains,SA,5086,Primary,Gov,Open,Major Cities,49557,47048,-34.8491,138.662
48531,Wandering Primary School,Wandering,WA,6308,Primary,Gov,Open,Outer Regional,48531,52515,-32.6777,116.673
44067,Wandiligong Primary School,Wandiligong,VIC,3744,Primary,Gov,Open,Outer Regional,44067,51716,-36.7689,146.983
44665,Wandin North Primary School,Wandin North,VIC,3139,Primary,Gov,Open,Major Cities,44665,48499,-37.7696,145.409
44184,Wandin Yallock Primary School,Wandin North,VIC,3139,Primary,Gov,Open,Major Cities,44184,44629,-37.7904,145.437
50671,Wandina Primary School,Wandina,WA,6530,Primary,Gov,Open,Outer Regional,50671,70120,-28.8169,114.636
47097,Wandoan State School P-10,Wandoan,QLD,4419,Combined,Gov,Open,Remote,47097,52185,-26.1189,149.962
44245,Wandong Primary School,Wandong,VIC,3758,Primary,Gov,Open,Inner Regional,44245,51509,-37.3603,145.028
44949,Wangala Primary School,Belmont,VIC,3216,Primary,Gov,Open,Major Cities,44949,49565,-38.1877,144.338
45095,Wangaratta District Specialist School,Wangaratta,VIC,3676,Special,Gov,Open,Inner Regional,45095,56428,-36.3438,146.3
45483,Wangaratta High School,Wangaratta,VIC,3676,Secondary,Gov,Open,Inner Regional,45483,51573,-36.3449,146.308
44114,Wangaratta Primary School,Wangaratta,VIC,3676,Primary,Gov,Open,Inner Regional,44114,51571,-36.3553,146.329
44768,Wangaratta West Primary School,Wangaratta,VIC,3676,Primary,Gov,Open,Inner Regional,44768,51575,-36.3537,146.305
41537,Wangee Park School,Campsie,NSW,2194,Special,Gov,Open,Major Cities,41537,46396,-33.9082,151.096
41981,Wangi Wangi Public School,Wangi Wangi,NSW,2267,Primary,Gov,Open,Major Cities,41981,48738,-33.0717,151.592
48329,Wangkatjungka Remote Community School,Christmas Creek,WA,6765,Primary,Gov,Open,Very Remote,48329,55278,-18.8777,125.923
50048,Wanguri Primary School,Wanguri,NT,810,Primary,Gov,Open,Outer Regional,50048,47980,-12.3713,130.887
42849,Waniora Public School,Bulli,NSW,2516,Primary,Gov,Open,Major Cities,42849,49993,-34.3368,150.919
48532,Wanneroo Primary School,Wanneroo,WA,6065,Primary,Gov,Open,Major Cities,48532,45477,-31.7513,115.801
48215,Wanneroo Secondary College,Wanneroo,WA,6065,Secondary,Gov,Open,Major Cities,48215,49217,-31.7573,115.814
49953,Wanniassa Hills Primary School,Wanniassa,ACT,2903,Primary,Gov,Open,Major Cities,49953,51123,-35.3931,149.096
49954,Wanniassa School,Wanniassa,ACT,2903,Combined,Gov,Open,Major Cities,49954,51122,-35.395,149.086
49955,Wanniassa School - Junior Campus,Wanniassa,ACT,2903,Combined,Gov,Open,Major Cities,49954,5767,-35.3982,149.086
45484,Wantirna College,Wantirna,VIC,3152,Secondary,Gov,Open,Major Cities,45484,48980,-37.8578,145.231
44645,Wantirna Primary School,Wantirna,VIC,3152,Primary,Gov,Open,Major Cities,44645,48986,-37.8561,145.217
44764,Wantirna South Primary School,Wantirna South,VIC,3152,Primary,Gov,Open,Major Cities,44764,48989,-37.8725,145.237
47380,Waraburra State School,Gracemere,QLD,4702,Primary,Gov,Open,Inner Regional,47380,55355,-23.4482,150.453
40779,Warakirri College,Fairfield,NSW,2165,Special,Non-Gov,Open,Major Cities,40779,66389,-33.8737,150.954
52433,Warakirri College - Blacktown,Blacktown,NSW,2148,Special,Non-Gov,Open,Major Cities,40779,85189,-33.7715,150.913
52789,Warakirri College - Campbelltown South,Campbelltown,NSW,2560,Special,Non-Gov,Open,Major Cities,40779,85994,-34.0662,150.815
51460,Waranara School,Marrickville,NSW,2204,Special,Non-Gov,Open,Major Cities,51460,70217,-33.9078,151.149
52513,Waranara School - Senior Campus,Marrickville,NSW,2204,Special,Non-Gov,Open,Major Cities,51460,80104,-33.9078,151.149
41982,Waratah Public School,Waratah,NSW,2298,Primary,Gov,Open,Major Cities,41982,44644,-32.905,151.723
50401,Waratah Special Developmental School,Bellfield,VIC,3081,Special,Gov,Open,Major Cities,50401,69177,-37.7563,145.04
42003,Waratah West Public School,Waratah West,NSW,2298,Primary,Gov,Open,Major Cities,42003,45544,-32.898,151.716
44294,Warburton Primary School,Warburton,VIC,3799,Primary,Gov,Open,Inner Regional,44294,51836,-37.7558,145.702
42313,Wardell Public School,Wardell,NSW,2477,Primary,Gov,Open,Inner Regional,42313,49769,-28.9503,153.469
42528,Warialda High School,Warialda,NSW,2402,Secondary,Gov,Open,Outer Regional,42528,49504,-29.5479,150.575
42484,Warialda Public School,Warialda,NSW,2402,Primary,Gov,Open,Outer Regional,42484,49505,-29.5418,150.574
42919,Warilla High School,Barrack Heights,NSW,2528,Secondary,Gov,Open,Major Cities,42919,46503,-34.5652,150.858
42870,Warilla North Public School,Warilla,NSW,2528,Primary,Gov,Open,Major Cities,42870,50030,-34.5466,150.853
42854,Warilla Public School,Warilla,NSW,2528,Primary,Gov,Open,Major Cities,42854,50031,-34.5572,150.854
48989,Warlawurru Catholic School,Halls Creek,WA,6770,Primary,Non-Gov,Open,Very Remote,48989,48787,-18.2103,127.671
48246,Warnbro Community High School,Warnbro,WA,6169,Secondary,Gov,Open,Major Cities,48246,55354,-32.3443,115.758
48847,Warnbro Community High School Education Support Centre,Warnbro,WA,6169,Special,Gov,Open,Major Cities,48847,57686,-32.3443,115.758
48598,Warnbro Primary School,Warnbro,WA,6169,Primary,Gov,Open,Major Cities,48598,52415,-32.3348,115.755
42115,Warners Bay High School,Warners Bay,NSW,2282,Secondary,Gov,Open,Major Cities,42115,48961,-32.9677,151.654
41983,Warners Bay Public School,Warners Bay,NSW,2282,Primary,Gov,Open,Major Cities,41983,48962,-32.98,151.649
42017,Warnervale Public School,Hamlyn Terrace,NSW,2259,Primary,Gov,Open,Major Cities,42017,48716,-33.2518,151.469
49334,Warooka Primary School,Warooka,SA,5577,Primary,Gov,Open,Remote,49334,47456,-34.9906,137.399
48200,Waroona District High School,Waroona,WA,6215,Combined,Gov,Open,Inner Regional,48200,52431,-32.8446,115.93
46673,Warra State School,Warra,QLD,4411,Primary,Gov,Open,Outer Regional,46673,52064,-26.9303,150.918
44254,Warracknabeal Primary School,Warracknabeal,VIC,3393,Primary,Gov,Open,Outer Regional,44254,50615,-36.2579,142.391
45485,Warracknabeal Secondary College,Warracknabeal,VIC,3393,Secondary,Gov,Open,Outer Regional,45485,50642,-36.2621,142.391
52181,Warracknabeal Secondary College-Warracknabeal and Community Re-engagement Program,Warracknabeal,VIC,3393,Secondary,Gov,Open,Outer Regional,45485,,-36.2508,142.384
45145,Warracknabeal Special Developmental School,Warracknabeal,VIC,3393,Special,Gov,Open,Outer Regional,45145,56429,-36.249,142.387
49521,Warradale Primary School,Warradale,SA,5046,Primary,Gov,Open,Major Cities,49521,46970,-35.0037,138.537
41681,Warragamba Public School,Warragamba,NSW,2752,Primary,Gov,Open,Inner Regional,41681,45440,-33.8909,150.605
45143,Warragul & District Specialist School,Warragul,VIC,3820,Special,Gov,Open,Inner Regional,45143,55911,-38.1649,145.924
44794,Warragul North Primary School,Warragul,VIC,3820,Primary,Gov,Open,Inner Regional,44794,51875,-38.1481,145.94
44419,Warragul Primary School,Warragul,VIC,3820,Primary,Gov,Open,Inner Regional,44419,51876,-38.1563,145.928
45563,Warragul Regional College,Warragul,VIC,3820,Secondary,Gov,Open,Inner Regional,45563,51874,-38.1652,145.925
43916,Warrah Specialist School,Dural,NSW,2158,Special,Non-Gov,Open,Major Cities,43916,43049,-33.703,151.036
45486,Warrandyte High School,Warrandyte,VIC,3113,Secondary,Gov,Open,Major Cities,45486,48263,-37.7471,145.185
44034,Warrandyte Primary School,Warrandyte,VIC,3113,Primary,Gov,Open,Major Cities,44034,48264,-37.7427,145.214
40132,Warrane Primary School,Warrane,TAS,7018,Primary,Gov,Open,Inner Regional,40132,48180,-42.8612,147.383
44607,Warranwood Primary School,Warranwood,VIC,3134,Primary,Gov,Open,Major Cities,44607,55061,-37.7743,145.247
41245,Warrawee Public School,Turramurra,NSW,2074,Primary,Gov,Open,Major Cities,41245,45900,-33.7295,151.121
42925,Warrawong High School,Warrawong,NSW,2502,Secondary,Gov,Open,Major Cities,42925,46370,-34.4802,150.875
42812,Warrawong Public School,Warrawong,NSW,2502,Primary,Gov,Open,Major Cities,42812,49955,-34.4814,150.878
43049,Warren Central School,Warren,NSW,2824,Combined,Gov,Open,Outer Regional,43049,46460,-31.7051,147.837
44320,Warrenheip Primary School,Warrenheip,VIC,3352,Primary,Gov,Open,Inner Regional,44320,50158,-37.5739,143.928
48565,Warriapendi Primary School,Balga,WA,6061,Primary,Gov,Open,Major Cities,48565,49161,-31.8544,115.845
49636,Warriappendi School,Marleston,SA,5033,Special,Gov,Open,Major Cities,49636,46058,-34.9427,138.571
47303,Warrigal Road State School,Eight Mile Plains,QLD,4113,Primary,Gov,Open,Major Cities,47303,51300,-27.587,153.085
47072,Warrill View State School,Warrill View,QLD,4307,Primary,Gov,Open,Inner Regional,47072,51763,-27.8231,152.616
41709,Warrimoo Public School,Warrimoo,NSW,2774,Primary,Gov,Open,Major Cities,41709,50841,-33.7281,150.6
45058,Warringa Park School,Hoppers Crossing,VIC,3029,Special,Gov,Open,Major Cities,45058,47652,-37.884,144.688
50678,Warringa Park School-Bethany Road Campus,Hoppers Crossing,VIC,3029,Special,Gov,Open,Major Cities,45058,30194,-37.8565,144.675
50566,Warringa Park School-Cayleys Road Campus,Werribee South,VIC,3030,Special,Gov,Open,Major Cities,45058,29974,-37.9501,144.687
45549,Warrnambool College,Warrnambool,VIC,3280,Secondary,Gov,Open,Inner Regional,45549,49877,-38.3767,142.5
52168,Warrnambool College-Wave Campus,Warrnambool,VIC,3280,Secondary,Gov,Open,Inner Regional,45549,,-38.379,142.478
44837,Warrnambool East Primary School,Warrnambool,VIC,3280,Primary,Gov,Open,Inner Regional,44837,49876,-38.3895,142.497
44352,Warrnambool Primary School,Warrnambool,VIC,3280,Primary,Gov,Open,Inner Regional,44352,49879,-38.3773,142.483
44053,Warrnambool West Primary School,Warrnambool,VIC,3280,Primary,Gov,Open,Inner Regional,44053,49882,-38.3663,142.467
40760,Warrumbungle National Park Environmental Education Centre,Coonabarabran,NSW,2357,Special,Gov,Open,Outer Regional,40760,64092,-31.2755,148.996
50129,Warruwi School,Warruwi,NT,822,Combined,Gov,Open,Very Remote,50129,47966,-11.6474,133.389
47043,Wartburg State School,Baffle Creek,QLD,4674,Primary,Gov,Open,Outer Regional,47043,52808,-24.5026,151.931
46486,Warwick Central State School,Warwick,QLD,4370,Primary,Gov,Open,Inner Regional,46486,51971,-28.2175,152.03
50594,Warwick Christian College,Warwick,QLD,4370,Combined,Non-Gov,Open,Inner Regional,50594,77650,-28.2023,152.033
48066,Warwick Christian College - Canningvale Road Campus,Warwick,QLD,4370,Special,Non-Gov,Open,Inner Regional,50594,66131,-28.2024,152.033
52738,Warwick Christian College - Glengallan Road Campus,Warwick,QLD,4370,Special,Non-Gov,Open,Inner Regional,50594,85896,-28.1993,152.042
46571,Warwick East State School,Warwick,QLD,4370,Primary,Gov,Open,Inner Regional,46571,51972,-28.2148,152.039
41427,Warwick Farm Public School,Warwick Farm,NSW,2170,Primary,Gov,Open,Major Cities,41427,48544,-33.9105,150.93
48224,Warwick Senior High School,Warwick,WA,6024,Secondary,Gov,Open,Major Cities,48224,48952,-31.8372,115.815
47418,Warwick State High School,Warwick,QLD,4370,Secondary,Gov,Open,Inner Regional,47418,51973,-28.2103,152.034
47041,Warwick West State School,Warwick,QLD,4370,Primary,Gov,Open,Inner Regional,47041,51974,-28.2208,152.015
49335,Wasleys Primary School,Wasleys,SA,5400,Primary,Gov,Open,Inner Regional,49335,47375,-34.4715,138.68
50097,Watarrka School,Petermann,NT,872,Combined,Gov,Open,Very Remote,50097,56561,-24.3009,131.601
41058,Waterfall Public School,Waterfall,NSW,2233,Primary,Gov,Open,Inner Regional,41058,48668,-34.1376,150.996
46497,Waterford State School,Waterford,QLD,4133,Primary,Gov,Open,Major Cities,46497,51546,-27.696,153.145
47283,Waterford West State School,Waterford West,QLD,4133,Primary,Gov,Open,Major Cities,47283,51548,-27.6913,153.132
49336,Watervale Primary School,Watervale,SA,5452,Primary,Gov,Open,Inner Regional,49336,47397,-33.961,138.645
48533,Watheroo Primary School,Watheroo,WA,6513,Primary,Gov,Open,Outer Regional,48533,52640,-30.2993,116.06
50130,Watiyawanu School,Mount Liebig,NT,872,Combined,Gov,Open,Very Remote,50130,47906,-23.2662,131.274
46797,Watson Road State School,Acacia Ridge,QLD,4110,Primary,Gov,Open,Major Cities,46797,51266,-27.5933,153.018
44923,Watsonia Heights Primary School,Greensborough,VIC,3088,Primary,Gov,Open,Major Cities,44923,48224,-37.7153,145.101
44952,Watsonia North Primary School,Watsonia North,VIC,3087,Primary,Gov,Open,Major Cities,44952,48124,-37.7005,145.081
43385,Watsonia Primary School,Watsonia,VIC,3087,Primary,Gov,Open,Major Cities,43385,48125,-37.7064,145.087
41451,Wattawa Heights Public School,Bankstown,NSW,2200,Primary,Gov,Open,Major Cities,41451,48581,-33.9149,151.012
43050,Wattle Flat Public School,Wattle Flat,NSW,2795,Primary,Gov,Open,Inner Regional,43050,50991,-33.1415,149.693
44700,Wattle Glen Primary School,Wattle Glen,VIC,3096,Primary,Gov,Open,Major Cities,44700,48234,-37.6681,145.182
48534,Wattle Grove Primary School,Wattle Grove,WA,6107,Primary,Gov,Open,Major Cities,48534,49889,-31.9966,115.983
