ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID
43989,Redfield College,Dural,NSW,2158,Combined,Non-Gov,Open,Major Cities,43989,45601
41959,Redhead Public School,Redhead,NSW,2290,Primary,Gov,Open,Major Cities,41959,49135
46575,Redland Bay State School,Redland Bay,QLD,4165,Primary,Gov,Open,Major Cities,46575,51360
47599,Redland District Special School,Thornlands,QLD,4164,Special,Gov,Open,Major Cities,47599,57541
48092,Redlands College,Wellington Point,QLD,4160,Combined,Non-Gov,Open,Major Cities,48092,45614
47110,Redlynch State College,Redlynch,QLD,4870,Combined,Gov,Open,Outer Regional,47110,53147
40214,Redpa Primary School,Redpa,TAS,7330,Primary,Gov,Open,Remote,40214,48342
52463,Redwood College,Burpengary,QLD,4505,Combined,Non-Gov,Open,Major Cities,52463,
49594,Redwood Park Primary School,Redwood Park,SA,5097,Primary,Gov,Open,Major Cities,49594,47081
40051,Reece High School,Devonport,TAS,7310,Secondary,Gov,Open,Inner Regional,40051,46601
45035,Regency Park Primary School,Wantirna,VIC,3152,Primary,Gov,Open,Major Cities,45035,48973
49057,Regent College,Victoria Park,WA,6100,Primary,Non-Gov,Open,Major Cities,49057,42768
43698,Regents Park Christian School,Regents Park,NSW,2143,Combined,Non-Gov,Open,Major Cities,43698,42301
41414,Regents Park Public School,Regents Park,NSW,2143,Primary,Gov,Open,Major Cities,41414,47798
47403,Regents Park State School,Regents Park,QLD,4118,Primary,Gov,Open,Major Cities,47403,55938
41664,Regentville Public School,Regentville,NSW,2745,Primary,Gov,Open,Major Cities,41664,50717
43371,Regina Coeli Catholic Primary School,Beverly Hills,NSW,2209,Primary,Non-Gov,Open,Major Cities,43371,41532
49040,Rehoboth Christian College,Kenwick,WA,6107,Combined,Non-Gov,Open,Major Cities,49040,40129
40295,Rehoboth Christian College - Wilson Campus,Wilson,WA,6107,Primary,Non-Gov,Open,Major Cities,49040,77115
49247,Reidy Park Primary School,Mount Gambier,SA,5290,Primary,Gov,Open,Inner Regional,49247,47312
49289,Rendelsham Primary School,Rendelsham,SA,5280,Primary,Gov,Open,Outer Regional,49289,47303
49477,Renmark High School,Renmark,SA,5341,Secondary,Gov,Open,Outer Regional,49477,46100
49291,Renmark North School,Renmark North,SA,5341,Primary,Gov,Open,Outer Regional,49291,47339
49290,Renmark Primary School,Renmark,SA,5341,Primary,Gov,Open,Outer Regional,49290,47340
49292,Renmark West Primary School,Renmark,SA,5341,Primary,Gov,Open,Outer Regional,49292,47341
42280,Repton Public School,Repton,NSW,2454,Primary,Gov,Open,Outer Regional,42280,49678
44536,Research Primary School,Research,VIC,3095,Primary,Gov,Open,Major Cities,44536,48233
44787,Reservoir East Primary School,Reservoir,VIC,3073,Primary,Gov,Open,Major Cities,44787,44748
45498,Reservoir High School,Reservoir,VIC,3073,Secondary,Gov,Open,Major Cities,45498,46168
52119,Reservoir High School-Heidelberg Secondary Teaching Unit,Reservoir,VIC,3073,Secondary,Gov,Open,Major Cities,45498,
44685,Reservoir Primary School,Reservoir,VIC,3073,Primary,Gov,Open,Major Cities,44685,48085
45269,Reservoir Views Primary School,Reservoir,VIC,3073,Primary,Gov,Open,Major Cities,45269,48083
44803,Reservoir West Primary School,Reservoir,VIC,3073,Primary,Gov,Open,Major Cities,44803,48086
45884,Resurrection House,Essendon,VIC,3040,Primary,Non-Gov,Open,Major Cities,45884,40916
46034,Resurrection School,Kings Park,VIC,3021,Primary,Non-Gov,Open,Major Cities,46034,42438
46020,Resurrection School,Keysborough,VIC,3173,Primary,Non-Gov,Open,Major Cities,46020,42407
41415,Revesby Public School,Revesby,NSW,2212,Primary,Gov,Open,Major Cities,41415,48613
41448,Revesby South Public School,Revesby,NSW,2212,Primary,Gov,Open,Major Cities,41448,56265
50342,Reynella East College,Reynella East,SA,5161,Combined,Gov,Open,Major Cities,50342,62786
49293,Reynella Primary School,Old Reynella,SA,5161,Primary,Gov,Open,Major Cities,49293,47195
49578,Reynella South Primary School,Reynella,SA,5161,Primary,Gov,Open,Major Cities,49578,47196
40200,Riana Primary School,Riana,TAS,7316,Primary,Gov,Open,Outer Regional,40200,48319
52945,Richard Gill School,Muswellbrook,NSW,2333,Primary,Non-Gov,Open,Inner Regional,52945,87009
43990,Richard Johnson Anglican School,Oakhurst,NSW,2761,Combined,Non-Gov,Open,Major Cities,43990,56721
52086,"Richard Johnson Anglican School, Marsden Park campus",Marsden Park,NSW,2765,Primary,Non-Gov,Open,Major Cities,43990,80033
49948,Richardson Primary School,Richardson,ACT,2905,Primary,Gov,Open,Major Cities,49948,51127
46866,Richlands East State School,Inala,QLD,4077,Primary,Gov,Open,Major Cities,46866,51227
43903,Richmond Christian College,Ballina,NSW,2478,Combined,Non-Gov,Open,Inner Regional,43903,53951
41807,Richmond High School,Richmond,NSW,2753,Secondary,Gov,Open,Major Cities,41807,50730
52703,Richmond High School,Richmond,VIC,3121,Secondary,Gov,Open,Major Cities,52703,
52593,Richmond High School-Gleadell Street Campus,Richmond,VIC,3121,Secondary,Gov,Open,Major Cities,52703,85313
46870,Richmond Hill State School,Richmond Hill,QLD,4820,Primary,Gov,Open,Outer Regional,46870,53052
41665,Richmond North Public School,North Richmond,NSW,2754,Primary,Gov,Open,Major Cities,41665,50736
40137,Richmond Primary School,Richmond,TAS,7025,Primary,Gov,Open,Inner Regional,40137,48185
45126,Richmond Primary School,Richmond,VIC,3121,Primary,Gov,Open,Major Cities,45126,48269
49294,Richmond Primary School,Keswick,SA,5035,Primary,Gov,Open,Major Cities,49294,46948
48493,Richmond Primary School,East Fremantle,WA,6158,Primary,Gov,Open,Major Cities,48493,52383
41689,Richmond Public School,Richmond,NSW,2753,Primary,Gov,Open,Major Cities,41689,50732
46791,Richmond State School,Richmond,QLD,4822,Combined,Gov,Open,Very Remote,46791,53053
44988,Richmond West Primary School,Richmond,VIC,3121,Primary,Gov,Open,Major Cities,44988,44881
44100,Riddells Creek Primary School,Riddells Creek,VIC,3431,Primary,Gov,Open,Inner Regional,44100,50750
52283,Ridge View Secondary College,Baldivis,WA,6171,Secondary,Gov,Open,Major Cities,52283,85622
49582,Ridgehaven Primary School,Ridgehaven,SA,5097,Primary,Gov,Open,Major Cities,49582,47083
47160,Ridgelands State School,Ridgelands,QLD,4702,Primary,Gov,Open,Outer Regional,47160,52841
40210,Ridgley Primary School,Ridgley,TAS,7321,Primary,Gov,Open,Outer Regional,40210,48330
40168,Ringarooma Primary School,Ringarooma,TAS,7263,Primary,Gov,Open,Outer Regional,40168,48282
41469,Ringrose Public School,Greystanes,NSW,2145,Primary,Gov,Open,Major Cities,41469,47811
44905,Ringwood Heights Primary School,Ringwood North,VIC,3134,Primary,Gov,Open,Major Cities,44905,48434
44708,Ringwood North Primary School,Ringwood North,VIC,3134,Primary,Gov,Open,Major Cities,44708,48436
45459,Ringwood Secondary College,Ringwood,VIC,3134,Secondary,Gov,Open,Major Cities,45459,48435
52806,Ripley Valley State School,South Ripley,QLD,4306,Primary,Gov,Open,Major Cities,52806,86417
52808,Ripley Valley State Secondary College,South Ripley,QLD,4306,Secondary,Gov,Open,Major Cities,52808,86419
44424,Ripplebrook Primary School,Ripplebrook,VIC,3818,Primary,Gov,Open,Inner Regional,44424,51856
44704,Ripponlea Primary School,St Kilda East,VIC,3183,Primary,Gov,Open,Major Cities,44704,49267
49404,Risdon Park Primary School,Port Pirie,SA,5540,Primary,Gov,Open,Outer Regional,49404,47435
40127,Risdon Vale Primary School,Risdon Vale,TAS,7016,Primary,Gov,Open,Inner Regional,40127,48172
43950,Rissalah College,Lakemba,NSW,2195,Combined,Non-Gov,Open,Major Cities,43950,55372
52882,Riva Primary School,Piara Waters,WA,6112,Primary,Gov,Open,Major Cities,52882,
41543,Rivendell School,Concord West,NSW,2138,Special,Gov,Open,Major Cities,41543,56313
46285,River City Christian College,Echuca,VIC,3564,Combined,Non-Gov,Open,Inner Regional,46285,55888
45034,River Gum Primary School,Hampton Park,VIC,3976,Primary,Gov,Open,Major Cities,45034,56418
52480,River Nile School,North Melbourne,VIC,3051,Special,Non-Gov,Open,Major Cities,52480,80017
48312,River Valley Primary School,Burekup,WA,6227,Primary,Gov,Open,Inner Regional,48312,57471
51472,Riverbank Public School,The Ponds,NSW,2769,Primary,Gov,Open,Major Cities,51472,70232
53034,Riverbanks College B-12,Angle Vale,SA,5117,Combined,Gov,Open,Major Cities,53034,87609
52918,Riverbend Primary School,Wyndham Vale,VIC,3024,Primary,Gov,Open,Major Cities,52918,87651
49646,Riverdale Primary School,Salisbury Downs,SA,5108,Primary,Gov,Open,Major Cities,49646,56495
49852,Rivergum Christian College,Glossop,SA,5344,Combined,Non-Gov,Open,Outer Regional,49852,45529
52282,Rivergums Primary School,Baldivis,WA,6171,Primary,Gov,Open,Major Cities,52282,70343
40756,Riverina Environmental Education Centre,Wagga Wagga,NSW,2650,Special,Gov,Open,Inner Regional,40756,64088
49538,Riverland Special School,Berri,SA,5343,Special,Gov,Open,Outer Regional,49538,56511
49097,Riverlands Montessori School,Dayton,WA,6055,Primary,Non-Gov,Open,Major Cities,49097,54001
48063,Rivermount College,Yatala,QLD,4207,Combined,Non-Gov,Open,Major Cities,48063,53747
48022,Riverside Adventist School,Aitkenvale,QLD,4814,Primary,Non-Gov,Open,Outer Regional,48022,40735
48067,Riverside Christian College,Maryborough,QLD,4650,Combined,Non-Gov,Open,Inner Regional,48067,45514
53026,Riverside Christian College - Subcampus,Maryborough,QLD,4650,Combined,Non-Gov,Open,Inner Regional,48067,
48845,Riverside Education Support Centre,Greenfields,WA,6210,Special,Gov,Open,Major Cities,48845,57682
41329,Riverside Girls High School,Gladesville,NSW,2111,Secondary,Gov,Open,Major Cities,41329,54236
40081,Riverside High School,Riverside,TAS,7250,Secondary,Gov,Open,Inner Regional,40081,46789
40158,Riverside Primary School,Riverside,TAS,7250,Primary,Gov,Open,Inner Regional,40158,48216
48729,Riverside Primary School,Greenfields,WA,6210,Primary,Gov,Open,Major Cities,48729,54648
41850,Riverstone High School,Riverstone,NSW,2765,Secondary,Gov,Open,Major Cities,41850,6398
41666,Riverstone Public School,Riverstone,NSW,2765,Primary,Gov,Open,Major Cities,41666,50786
49478,Riverton and District High School,Riverton,SA,5412,Secondary,Gov,Open,Inner Regional,49478,47378
48857,Riverton Education Support Centre,Riverton,WA,6148,Special,Gov,Open,Major Cities,48857,58077
48494,Riverton Primary School,Riverton,WA,6148,Primary,Gov,Open,Major Cities,48494,46046
49295,Riverton Primary School,Riverton,SA,5412,Primary,Gov,Open,Inner Regional,49295,47379
48522,Rivervale Primary School,Rivervale,WA,6103,Primary,Gov,Open,Major Cities,48522,45058
47288,Riverview State School,Riverview,QLD,4303,Primary,Gov,Open,Major Cities,47288,51671
52772,Riverwalk Primary School,Werribee,VIC,3030,Primary,Gov,Open,Inner Regional,52772,86874
41430,Riverwood Public School,Riverwood,NSW,2210,Primary,Gov,Open,Major Cities,41430,48609
46795,Roadvale State School,Roadvale,QLD,4310,Primary,Gov,Open,Inner Regional,46795,51760
49296,Robe Primary School,Robe,SA,5276,Primary,Gov,Open,Outer Regional,49296,47291
41608,Robert Townson High School,Raby,NSW,2566,Secondary,Gov,Open,Major Cities,41608,56171
41512,Robert Townson Public School,Raby,NSW,2566,Primary,Gov,Open,Major Cities,41512,56170
45210,Roberts McCubbin Primary School,Box Hill South,VIC,3128,Primary,Gov,Open,Major Cities,45210,55451
42807,Robertson Public School,Robertson,NSW,2577,Primary,Gov,Open,Inner Regional,42807,50249
47314,Robertson State School,Robertson,QLD,4109,Primary,Gov,Open,Major Cities,47314,51259
49297,Robertstown Primary School,Robertstown,SA,5381,Primary,Gov,Open,Outer Regional,49297,47374
46550,Robina State High School,Robina,QLD,4226,Secondary,Gov,Open,Major Cities,46550,54410
47390,Robina State School,Robina,QLD,4226,Primary,Gov,Open,Major Cities,47390,55045
50118,Robinson River School,Robinson River,NT,852,Combined,Gov,Open,Very Remote,50118,56541
52377,Robinvale College,Robinvale,VIC,3549,Combined,Gov,Open,Outer Regional,52377,68790
47304,Rochedale South State School,Rochedale South,QLD,4123,Primary,Gov,Open,Major Cities,47304,51298
47537,Rochedale State High School,Rochedale,QLD,4123,Secondary,Gov,Open,Major Cities,47537,51299
47211,Rochedale State School,Rochedale,QLD,4123,Primary,Gov,Open,Major Cities,47211,45494
44141,Rochester Primary School,Rochester,VIC,3561,Primary,Gov,Open,Inner Regional,44141,51382
45460,Rochester Secondary College,Rochester,VIC,3561,Secondary,Gov,Open,Inner Regional,45460,51381
44167,Rockbank Primary School,Rockbank,VIC,3335,Primary,Gov,Open,Major Cities,44167,50059
41047,Rockdale Public School,Rockdale,NSW,2216,Primary,Gov,Open,Major Cities,41047,48623
50132,Rockhampton Downs School,Tablelands,NT,862,Combined,Gov,Open,Very Remote,50132,86706
51500,Rockhampton Flexible Learning Centre,Rockhampton,QLD,4700,Special,Non-Gov,Open,Inner Regional,51500,70209
48031,Rockhampton Girls Grammar School,Rockhampton,QLD,4700,Combined,Non-Gov,Open,Inner Regional,48031,40517
47602,Rockhampton North Special School,Frenchville,QLD,4701,Special,Gov,Open,Inner Regional,47602,57472
47587,Rockhampton Special School,Rockhampton,QLD,4700,Special,Gov,Open,Inner Regional,47587,57473
47416,Rockhampton State High School,Wandal,QLD,4700,Secondary,Gov,Open,Inner Regional,47416,46523
48824,Rockingham Beach Education Support Centre,Rockingham,WA,6168,Special,Gov,Open,Major Cities,48824,55259
48495,Rockingham Beach Primary School,Rockingham,WA,6168,Primary,Gov,Open,Major Cities,48495,45056
49107,Rockingham John Calvin School,Baldivis,WA,6171,Primary,Non-Gov,Open,Major Cities,49107,77248
48757,Rockingham Lakes Primary School,Port Kennedy,WA,6172,Primary,Gov,Open,Major Cities,48757,57202
49073,Rockingham Montessori School,Rockingham,WA,6168,Primary,Non-Gov,Open,Major Cities,49073,45482
52754,Rockingham Montessori School - Karnup Campus,Karnup,WA,6176,Combined,Non-Gov,Open,Major Cities,49073,85567
53097,Rockingham Montessori School - Port Kennedy Campus (Primary),Port Kennedy,WA,6172,Primary,Non-Gov,Open,Major Cities,49073,
53031,Rockingham Montessori School - Port Kennedy Campus (Secondary),Port Kennedy,WA,6172,Secondary,Non-Gov,Open,Major Cities,49073,
50508,Rockingham Montessori School - Secondary School Campus,Rockingham,WA,6168,Secondary,Non-Gov,Open,Major Cities,49073,77637
48157,Rockingham Senior High School,Rockingham,WA,6168,Secondary,Gov,Open,Major Cities,48157,46662
48849,Rockingham Senior High School Education Support Centre,Rockingham,WA,6168,Special,Gov,Open,Major Cities,48849,57683
46711,Rocklea State School,Rocklea,QLD,4106,Primary,Gov,Open,Major Cities,46711,51254
43033,Rockley Public School,Rockley,NSW,2795,Primary,Gov,Open,Inner Regional,43033,50987
47265,Rockville State School,Rockville,QLD,4350,Primary,Gov,Open,Inner Regional,47265,51928
42470,Rocky River Public School,Uralla,NSW,2358,Primary,Gov,Open,Inner Regional,42470,49394
48496,Roebourne District High School,Roebourne,WA,6718,Combined,Gov,Open,Remote,48496,52738
50440,Roebourne District High School - Ngurrawaana Campus,Millstream,WA,6716,Combined,Gov,Open,Very Remote,48496,22829
48752,Roebuck Primary School,Broome,WA,6725,Primary,Gov,Open,Remote,48752,57474
40134,Rokeby Primary School,Rokeby,TAS,7019,Primary,Gov,Open,Inner Regional,40134,48182
44101,Rokewood Primary School,Rokewood,VIC,3330,Primary,Gov,Open,Inner Regional,44101,50042
50437,Roleystone Community College,Roleystone,WA,6111,Combined,Gov,Open,Major Cities,50437,69787
42283,Rollands Plains Upper Public School,Rollands Plains,NSW,2441,Primary,Gov,Open,Outer Regional,42283,49633
46470,Rolleston State School,Rolleston,QLD,4702,Primary,Gov,Open,Remote,46470,53044
45107,Rolling Hills Primary School,Mooroolbark,VIC,3138,Primary,Gov,Open,Major Cities,45107,54875
47107,Rollingstone State School,Rollingstone,QLD,4816,Primary,Gov,Open,Outer Regional,47107,53045
44878,Rollins Primary School,Bell Post Hill,VIC,3215,Primary,Gov,Open,Major Cities,44878,49476
44879,Rollins Primary School-Batesford Campus,Batesford,VIC,3213,Primary,Gov,Open,Inner Regional,44878,28492
50354,Roma Mitchell Secondary College,Gepps Cross,SA,5094,Secondary,Gov,Open,Major Cities,50354,69046
40767,Roma State College,Roma,QLD,4455,Combined,Gov,Open,Outer Regional,40767,52212
46507,Roma State College - Junior Campus,Roma,QLD,4455,Primary,Gov,Open,Outer Regional,40767,86227
47382,Roma State College - Middle Campus,Roma,QLD,4455,Primary,Gov,Open,Outer Regional,40767,52212
47637,Roma State College - Senior Campus,Roma,QLD,4455,Secondary,Gov,Open,Outer Regional,40767,86228
50259,Romaine Park Primary School,Romaine,TAS,7320,Primary,Gov,Open,Outer Regional,50259,69037
44079,Romsey Primary School,Romsey,VIC,3434,Primary,Gov,Open,Inner Regional,44079,50756
41851,Rooty Hill High School,Rooty Hill,NSW,2766,Secondary,Gov,Open,Major Cities,41851,46358
41692,Rooty Hill Public School,Rooty Hill,NSW,2766,Primary,Gov,Open,Major Cities,41692,50789
46815,Ropeley State School,Ropeley,QLD,4343,Primary,Gov,Open,Inner Regional,46815,51885
41788,Ropes Crossing Public School,Ropes Crossing,NSW,2760,Primary,Gov,Open,Major Cities,41788,67583
48498,Rosalie Primary School,Shenton Park,WA,6008,Primary,Gov,Open,Major Cities,48498,48461
44844,Rosamond Special School,Braybrook,VIC,3019,Special,Gov,Open,Major Cities,44844,46293
52095,Rosamond Special School Olympia Street Campus,Tottenham,VIC,3012,Special,Gov,Open,Major Cities,44844,
44827,Rosanna Golf Links Primary School,Rosanna,VIC,3084,Primary,Gov,Open,Major Cities,44827,48119
52125,Rosanna Golf Links Primary School-Rosanna Golf Links Deaf Facility,Rosanna,VIC,3084,Primary,Gov,Open,Major Cities,44827,29113
44763,Rosanna Primary School,Rosanna,VIC,3084,Primary,Gov,Open,Major Cities,44763,44627
50410,Rosary Park Catholic School,Branxton,NSW,2335,Primary,Non-Gov,Open,Inner Regional,50410,69281
49962,Rosary Primary School,Watson,ACT,2602,Primary,Non-Gov,Open,Major Cities,49962,42058
49765,Rosary School,Prospect,SA,5082,Primary,Non-Gov,Open,Major Cities,49765,40301
40096,Rose Bay High School,Rose Bay,TAS,7015,Secondary,Gov,Open,Inner Regional,40096,46841
41048,Rose Bay Public School,Rose Bay,NSW,2029,Primary,Gov,Open,Major Cities,41048,46926
41183,Rose Bay Secondary College,Dover Heights,NSW,2030,Secondary,Gov,Open,Major Cities,41183,46928
49185,Rose Park Primary School,Rose Park,SA,5067,Primary,Gov,Open,Major Cities,49185,47011
43664,Rosebank College,Five Dock,NSW,2046,Secondary,Non-Gov,Open,Major Cities,43664,41844
42284,Rosebank Public School,Rosebank,NSW,2480,Primary,Gov,Open,Inner Regional,42284,56267
